LAMMPS data file via write_data, version 28 Mar 2023, timestep = 0

200 atoms
2 atom types

0 25 xlo xhi
0 25 ylo yhi
0 25 zlo zhi

Masses

1 22.989769
2 35.453

Atoms # charge

1 1 1 6.088333754375733 1.6254097929342695 18.26238984626829 0 0 0
2 1 1 10.986146231175468 19.15970736609758 17.201702002064188 0 0 0
3 1 1 9.005548692776612 6.256879496507755 9.373697805858077 0 0 0
4 1 1 18.739023056691057 21.760513806604088 3.9555475949102767 0 0 0
5 1 1 5.888427657023271 16.803631590122187 18.63613518357097 0 0 0
6 1 1 17.524030277283874 1.3768703101095139 16.059302010601062 0 0 0
7 1 1 8.68889217203897 9.210735458978794 4.830859056595182 0 0 0
8 1 1 17.24816419521727 14.895629016633904 0.8368825660258917 0 0 0
9 1 1 15.485287197160202 11.221922671525702 6.854340332492413 0 0 0
10 1 1 0.897968199987881 17.15153719631561 15.885658476448459 0 0 0
11 1 1 15.262013669247745 8.663739046856639 11.462160519539454 0 0 0
12 1 1 10.698369639319539 7.498528043505981 2.760827205032496 0 0 0
13 1 1 1.2228349811503827 2.1875281944812874 15.786364646994677 0 0 0
14 1 1 21.430622039563314 9.464618940588375 21.850534468819635 0 0 0
15 1 1 23.974299360520344 11.049352265451732 6.463525447278993 0 0 0
16 1 1 7.472192418050111 10.137970168207758 13.86461706779181 0 0 0
17 1 1 22.619058376932077 8.514141097438587 22.16942465033821 0 0 0
18 1 1 1.5200982343033413 23.291023936258174 2.23929669113797 0 0 0
19 1 1 10.859487955858693 15.414074117044954 14.343685174520912 0 0 0
20 1 1 24.316728172971274 16.2504031282153 20.52537591453892 0 0 0
21 1 1 19.992995655626522 22.277984114958898 1.079020114186695 0 0 0
22 1 1 10.091059135781164 0.43089507400565547 17.05350881305221 0 0 0
23 1 1 18.32262096848461 23.29061732082191 20.405311053807527 0 0 0
24 1 1 2.062881343095974 20.846733414030975 21.04848961860337 0 0 0
25 1 1 11.965019866807861 21.08890143972305 16.166497425253734 0 0 0
26 1 1 10.322226239518367 10.656407585207562 2.2422845835063066 0 0 0
27 1 1 11.076994990500154 21.054805336079934 18.11328349547148 0 0 0
28 1 1 4.9557083891498435 15.590896441410711 11.196490789855128 0 0 0
29 1 1 4.420705095129416 23.79053384009308 22.50225044437789 0 0 0
